calories,protein,carbs,fat,sugar,fiber,sodium,label
194.70427377101095,0.9489303501537112,7.0475959255259895,0.0,5.735797890243515,0.0,552.4442172757076,Low-Calorie
137.5562128945934,4.132887975706893,19.53194766591374,1.6906916626220996,1.9707979169952292,1.0835016108390414,0.0,Low-Calorie
208.2919684290623,0.24548047400023254,20.2702530806667,0.0,4.6210003403707045,0.20785681686457136,101.66148323676107,Low-Calorie
287.0726870767223,3.1522308221657585,27.089455187651083,2.520041812588622,11.717853820141599,2.3312541408383587,187.50199298559957,Low-Calorie
128.92619627489975,0.0,0.0,5.8584968928881125,16.222853240244113,5.591535594385738,204.77259751988933,Low-Calorie
128.92767387457374,6.279762244237631,28.888509107709957,16.371544863313844,10.563898646908587,0.0,254.14881682342437,Low-Calorie
292.12915339566524,5.007232852173345,0.0,4.788409612942976,6.813785667774158,5.002461493305242,383.13194594284795,Low-Calorie
219.0691256237618,0.09746821359085622,10.551731714542845,0.0,17.98409416243542,0.0,189.37776828639474,Low-Calorie
107.74730526585431,8.95547401059443,12.67589236322683,19.400678464951604,3.4973082155878226,0.0,89.5825153568958,Low-Calorie
198.83040392273682,10.62542082575935,29.499902391068577,0.0,14.247354706935257,4.45578385502964,77.72319660209132,Low-Calorie
108.29240764687839,0.0,20.339462790153036,7.4127957289537125,3.695497613189771,4.765809134022851,16.545259388493605,Low-Calorie
108.08432217867689,0.42365132860271437,0.0,12.465365069407115,9.448183664087145,4.554229810287962,436.2629972980596,Low-Calorie
171.77660444094306,0.3851459012762106,5.2251031127447725,9.996104184027828,5.091499481676388,0.0,6.041456157045616,Low-Calorie
10.0,0.0,22.980200143211103,18.941795475214754,5.553182538777513,0.6021470657838477,454.0313327024733,Low-Calorie
10.0,9.976849051590492,18.813989872031655,12.790031433927588,2.9809078603023207,4.468965776009965,205.6997246779613,Low-Calorie
99.39412236831245,3.837043167363179,11.313138355463803,0.0,16.758832249445554,2.1246255216916836,43.62355794316113,Low-Calorie
58.84519916990186,3.412910952136335,12.78749315732031,29.785621739916618,0.13659169513171943,0.0,385.52216472324045,Fat-Rich
178.28225993357466,0.0,30.442519957389337,9.943334633382332,0.07814197961033287,3.3749538173763254,0.0,Low-Calorie
68.27783320309102,8.812508181255359,12.234611406961779,6.5265977337849375,22.967948526760875,0.0,391.4552122184639,Low-Calorie
22.892666879823764,0.0,18.6786313395639,17.639254230555707,13.822780517234651,7.383574545176636,263.81783635753544,Low-Calorie
281.9083892029399,5.359595781597969,52.54904882120814,10.494509459300723,0.0,6.634524387254776,21.102593272423775,Low-Calorie
129.6801329562118,6.66426162774915,0.0,11.992281929393272,1.4779300863167713,3.812292279066702,358.59044460036773,Low-Calorie
156.07753842191315,13.163951575031906,0.0,32.92183998600687,0.0,6.0830201143093205,363.9769177065916,Fat-Rich
21.772663240788887,0.0,31.7538449719791,5.248785717449533,0.0,2.1943740503701434,547.2558817429873,Low-Calorie
101.00555479273356,0.0,9.820354080588451,4.8223910598260415,0.0,4.296312483125048,489.84410372278876,Low-Calorie
159.98303307388795,6.103097268522169,15.226437083860695,9.165785120124639,4.904083378448461,6.433160885906225,347.38220621788486,Low-Calorie
46.41057803199274,15.803067089065122,8.282654328033288,18.715159355810385,0.0,2.736496045382938,0.0,Low-Calorie
183.81282165111048,12.433678117636624,16.102997888487312,0.0,6.4792420543715075,1.234438485457149,934.5760964522171,Low-Calorie
95.94251790730755,6.257956491647755,43.978071681445115,0.0,0.0,0.0,0.0,Low-Calorie
123.7475625186051,2.0501828862077156,32.03192687927179,2.1288472937985246,6.66329482537632,1.750599422835518,484.7789522846927,Low-Calorie
95.84640489935427,9.842735579823863,32.93335267830466,0.0,2.680669775037382,4.470269553686935,329.38514506588956,Low-Calorie
316.70503660580437,0.0,0.0,3.751686524743615,18.015623721508767,4.836900282702889,0.0,Low-Calorie
148.78524977358595,7.858146616137315,2.7326939517069633,13.024996961292903,17.290854893964998,3.5130951971552293,162.70971833645024,Low-Calorie
54.806016393968974,8.03282095499976,0.0,0.0,12.282764824082264,0.37610271511328053,176.37413412660786,Low-Calorie
224.02904208928703,11.361259444993278,7.859287683758691,0.0,3.387089754710299,0.0,591.6748147431571,Low-Calorie
40.124071502608004,21.557960233466467,34.35054779578488,8.69337161715348,21.883043162082345,0.5143547059857947,0.0,Carbohydrate-Rich
168.79772355042797,7.354495803072602,27.754197736225564,16.625434846151702,0.0,1.0869653868381457,121.41649807269383,Low-Calorie
10.0,1.9462182457550075,16.677301055718143,0.0,0.0,1.0612130984299577,0.0,Low-Calorie
30.46325559914125,4.846554126848034,19.665495744229204,16.20232398305984,5.329735200887483,3.8556690709337733,720.4288379370731,Low-Calorie
167.71751122822113,0.0,9.666716861368917,16.17306203738326,24.032304871368954,7.957029233044519,0.0,Low-Calorie
216.46199219958694,0.8317212134656504,23.07138323602676,17.54085102156628,4.381288745039299,2.370587605523279,298.0732592717525,Low-Calorie
165.42314530709734,2.544305371321376,31.48817419220922,20.184802148716862,4.534038054325745,1.349804632530615,169.57765108344083,Fat-Rich
139.59165458505836,1.855469612392445,0.0,30.02013924659616,0.0,1.2223345609877225,170.59970996499803,Fat-Rich
122.90066739696401,5.914129232202332,24.49471531756022,4.439079513809448,13.567436682163027,2.373154300723143,442.9585954612625,Low-Calorie
16.933020866931543,0.06548040570679703,33.98652306432001,9.095715800778581,13.62541003463483,0.0,701.3787380910903,Carbohydrate-Rich
85.21402124447623,11.726184003946829,13.773495665549456,3.835615667519745,12.31260161119928,2.360595676238165,275.4481009825975,Low-Calorie
108.54251061361913,5.001242389509183,30.510509181808757,8.019768447558107,0.9662346172211009,3.352437008995399,396.5234052891577,Low-Calorie
245.14100035970242,4.944198073168313,62.219816667088296,23.32873355636312,0.3463458530159542,2.6290581907234643,298.66746101811225,Fat-Rich
180.92564606116153,3.032631700922493,18.43485810519662,0.0,0.0,3.3726258020143436,505.2594271791879,Low-Calorie
10.0,5.9311441031538745,25.899605750079854,0.0,6.670980014087469,3.3012428280456056,61.125086154101865,Low-Calorie
179.16755724553155,9.950589588005808,8.929143745079127,21.771809365045613,0.0,0.0,522.6171663249243,Fat-Rich
115.34259476253152,0.0,22.718767439030756,18.200365069020897,0.0,3.9106104751862096,533.1499596942151,Low-Calorie
89.07701997246372,1.05130106554846,26.904074374734556,4.36868353182922,2.6104742647145924,0.0,524.7611026048729,Low-Calorie
205.05086599567812,3.1776438273400123,22.92263510405207,16.5440200112072,2.0867505985262707,0.0,1.9556397990571952,Low-Calorie
